Gyr, 19.156, -0.01, -0.04, 0.02
Gyr, 19.162, -0.03, -0.05, 0.02
Acc, 19.165, -0.85, 0.96, 9.59
Gyr, 19.171, -0.05, -0.05, 0.02
Gyr, 19.177, -0.07, -0.05, 0.02
Acc, 19.180, -0.81, 1.15, 9.49
Gyr, 19.187, -0.06, -0.05, 0.02
Gyr, 19.199, -0.04, -0.05, 0.02
Acc, 19.205, -0.79, 1.15, 9.63
Gyr, 19.214, -0.02, -0.06, 0.02
Gyr, 19.230, 0.00, -0.06, 0.02
Acc, 19.236, -0.77, 0.81, 9.85
Gyr, 19.243, 0.00, -0.06, 0.02
Gyr, 19.248, -0.00, -0.06, 0.02
Acc, 19.252, -0.71, 0.94, 9.75
Gyr, 19.259, -0.01, -0.06, 0.02
Gyr, 19.268, -0.04, -0.06, 0.02
Acc, 19.274, -0.73, 1.09, 9.59
Gyr, 19.279, -0.05, -0.06, 0.02
Gyr, 19.283, -0.06, -0.06, 0.02
Acc, 19.291, -0.74, 1.00, 9.59
Gyr, 19.296, -0.06, -0.07, 0.03
Gyr, 19.299, -0.04, -0.08, 0.03
Acc, 19.340, -0.74, 1.00, 9.59
Gyr, 19.344, -0.03, -0.08, 0.03
Gyr, 19.347, -0.02, -0.09, 0.03
Acc, 19.350, -0.74, 1.00, 9.59
Gyr, 19.353, -0.02, -0.10, 0.03
Gyr, 19.355, -0.04, -0.10, 0.03
Acc, 19.369, -0.74, 1.00, 9.59
Gyr, 19.372, -0.05, -0.10, 0.04
Gyr, 19.375, -0.07, -0.11, 0.03
Acc, 19.379, -0.74, 1.00, 9.59
Gyr, 19.383, -0.09, -0.12, 0.03
Gyr, 19.390, -0.11, -0.13, 0.02
Acc, 19.396, -0.72, 1.07, 9.57
Gyr, 19.400, -0.13, -0.13, 0.02
Gyr, 19.414, -0.16, -0.14, 0.02
Gyr, 19.426, -0.20, -0.15, 0.00
Acc, 19.430, -0.56, 1.39, 9.53
Gyr, 19.434, -0.27, -0.15, -0.00
Acc, 19.438, -0.60, 1.69, 9.08
Gyr, 19.441, -0.41, -0.13, 0.00
Gyr, 19.445, -0.51, -0.12, 0.03
Gyr, 19.448, -0.60, -0.13, 0.06
Acc, 19.450, -0.18, 1.93, 9.88
Gyr, 19.461, -0.69, -0.11, 0.07
Gyr, 19.469, -0.73, -0.10, 0.05
Acc, 19.472, -0.18, 1.93, 9.88
Gyr, 19.478, -0.54, -0.12, 0.02
Gyr, 19.485, 0.02, -0.25, -0.11
Acc, 19.490, -0.72, -0.10, 13.62
Gyr, 19.494, 0.28, -0.30, -0.18
Gyr, 19.507, -0.37, -0.11, -0.18
Acc, 19.511, -0.56, -0.09, 3.77
Gyr, 19.523, -0.82, 0.10, -0.11
Gyr, 19.530, -0.59, 0.12, 0.14
Acc, 19.534, 0.39, 9.74, 13.56
Gyr, 19.540, -0.34, 0.14, -0.13
Gyr, 19.546, -0.09, 0.12, -0.05
Acc, 19.556, 0.39, 9.74, 13.56
Gyr, 19.560, 0.17, 0.08, 0.03
Gyr, 19.563, 0.28, 0.07, -0.07
Acc, 19.577, -1.55, -3.34, 12.74
Gyr, 19.582, 0.28, 0.08, -0.03
Gyr, 19.586, 0.24, 0.10, 0.03
Acc, 19.599, -1.06, -2.15, 11.04
Gyr, 19.605, 0.20, 0.11, 0.08
Gyr, 19.612, 0.19, 0.09, 0.13
Acc, 19.620, -0.44, -1.19, 9.48
Gyr, 19.625, 0.20, 0.07, 0.15
Gyr, 19.629, 0.24, 0.04, 0.16
Acc, 19.645, -0.73, -0.31, 8.90
Gyr, 19.648, 0.29, 0.01, 0.16
Gyr, 19.652, 0.31, -0.02, 0.17
Acc, 19.658, -0.80, -0.08, 8.18
Gyr, 19.663, 0.30, -0.03, 0.17
Gyr, 19.670, 0.27, -0.04, 0.16
Gyr, 19.677, 0.23, -0.03, 0.14
Acc, 19.681, -0.35, 0.44, 8.42
Gyr, 19.691, 0.19, -0.02, 0.12
Gyr, 19.700, 0.16, -0.02, 0.10
Acc, 19.704, 0.14, 1.23, 9.33
Gyr, 19.719, 0.13, -0.00, 0.07
Gyr, 19.726, 0.10, 0.01, 0.05
Acc, 19.731, 0.39, 1.51, 9.78
Gyr, 19.737, 0.06, 0.02, 0.03
Gyr, 19.740, 0.01, 0.03, 0.01
Acc, 19.747, 0.20, 1.74, 9.79
Gyr, 19.756, -0.02, 0.03, -0.01
Gyr, 19.769, -0.03, 0.02, -0.02
Acc, 19.773, -0.08, 1.88, 9.69
Gyr, 19.777, -0.03, 0.02, -0.03
Gyr, 19.781, -0.02, 0.01, -0.04
Acc, 19.784, -0.24, 1.34, 9.49
Gyr, 19.789, -0.02, 0.01, -0.03
Gyr, 19.793, -0.01, 0.01, -0.02
Acc, 19.800, -0.32, 0.66, 9.58
Gyr, 19.816, 0.00, 0.01, -0.02
Gyr, 19.820, -0.01, 0.02, -0.02
Acc, 19.823, -0.29, 0.41, 9.87
Gyr, 19.830, -0.04, 0.02, -0.01
Gyr, 19.835, -0.06, 0.03, -0.01
Acc, 19.841, -0.29, 0.41, 9.87
Gyr, 19.847, -0.07, 0.03, -0.02
Gyr, 19.852, -0.06, 0.03, -0.01
Acc, 19.863, -0.29, 0.41, 9.87
Gyr, 19.871, -0.03, 0.02, -0.01
